work_year,experience_level,type,job_title,salary,employee_residence,company_location,company_size
2023,SE,FT,Data Engineer,87980,US,US,M
2023,SE,FT,Data Engineer,202000,US,US,M
2023,SE,FT,Data Engineer,135000,US,US,M
2023,SE,FT,Data Engineer,163800,US,US,M
2023,SE,FT,Data Engineer,126000,US,US,M
2023,SE,FT,Machine Learning Engineer,163800,US,US,M
2023,SE,FT,Machine Learning Engineer,126000,US,US,M
2023,SE,FT,Data Engineer,104000,US,US,M
2023,SE,FT,Data Engineer,65000,US,US,M
2023,SE,FT,Research Engineer,230000,US,US,M
2023,SE,FT,Research Engineer,148000,US,US,M
2023,SE,FT,Machine Learning Engineer,269000,CA,CA,M
2023,SE,FT,Machine Learning Engineer,158000,CA,CA,M
2023,SE,FT,Analytics Engineer,197000,US,US,M
2023,SE,FT,Analytics Engineer,106000,US,US,M
2023,MI,FT,Deep Learning Engineer,150000,US,US,M
2023,MI,FT,Deep Learning Engineer,100000,US,US,M
2023,SE,FT,Data Engineer,290000,US,US,M
2023,SE,FT,Data Engineer,210000,US,US,M
2023,SE,FT,Data Engineer,192000,US,US,M
2023,SE,FT,Data Engineer,172800,US,US,M
2023,SE,FT,Data Scientist,300240,US,US,M
2023,SE,FT,Data Scientist,200160,US,US,M
2023,SE,FT,Data Scientist,300240,US,US,M
2023,SE,FT,Data Scientist,200160,US,US,M
2023,SE,FT,Analytics Engineer,175000,US,US,M
2023,SE,FT,Analytics Engineer,140000,US,US,M
2023,SE,FT,Data Manager,169000,US,US,M
2023,SE,FT,Data Manager,100000,US,US,M
2023,SE,FT,Data Scientist,370000,US,US,M
2023,SE,FT,Data Scientist,245000,US,US,M
2023,MI,FT,Data Engineer,115447,GB,GB,L
2023,SE,FT,Data Analyst,110000,US,US,S
2023,SE,FT,Data Analyst,80000,US,US,S
2023,EN,FT,Data Analyst,55000,US,US,M
2023,EN,FT,Data Analyst,48000,US,US,M
2023,SE,FT,Data Analyst,95000,US,US,M
2023,SE,FT,Data Analyst,85000,US,US,M
2023,SE,FT,Data Engineer,137500,US,US,M
2023,SE,FT,Data Engineer,81500,US,US,M
2023,SE,FT,Machine Learning Engineer,323300,US,US,M
2023,SE,FT,Machine Learning Engineer,184700,US,US,M
2021,MI,FT,AI Scientist,30000,GH,GH,S
2023,SE,FT,Machine Learning Engineer,186000,US,US,M
2023,SE,FT,Machine Learning Engineer,153088,US,US,M
2023,MI,FT,Data Infrastructure Engineer,190000,US,US,M
2023,MI,FT,Data Infrastructure Engineer,160000,US,US,M
2023,SE,FT,Machine Learning Engineer,200000,US,US,M
2023,SE,FT,Machine Learning Engineer,150000,US,US,M
2023,MI,FT,Data Infrastructure Engineer,190000,US,US,M
2023,MI,FT,Data Infrastructure Engineer,183310,US,US,M
2023,SE,FT,Machine Learning Engineer,240000,US,US,M
2023,SE,FT,Machine Learning Engineer,180000,US,US,M
2023,SE,FT,Machine Learning Engineer,200000,US,US,M
2023,SE,FT,Machine Learning Engineer,150000,US,US,M
2023,SE,FT,Data Science Manager,299500,US,US,M
2023,SE,FT,Data Science Manager,245100,US,US,M
2023,SE,FT,Data Engineer,144000,US,US,M
2023,SE,FT,Data Engineer,66000,US,US,M
2023,MI,FT,Machine Learning Engineer,148500,US,US,M
2023,MI,FT,Machine Learning Engineer,126277,US,US,M
2023,SE,FT,Data Architect,228000,US,US,M
2023,SE,FT,Data Architect,120000,US,US,M
2023,SE,FT,Machine Learning Software Engineer,180000,US,US,M
2023,SE,FT,Machine Learning Software Engineer,90000,US,US,M
2023,SE,FT,Data Scientist,126500,US,US,M
2023,SE,FT,Data Scientist,78000,US,US,M
2023,SE,FT,Data Engineer,180000,US,US,M
2023,SE,FT,Data Engineer,160000,US,US,M
2023,SE,FT,Machine Learning Software Engineer,272000,US,US,M
2023,SE,FT,Machine Learning Software Engineer,170000,US,US,M
2023,MI,FT,Data Analyst,80000,US,US,M
2023,MI,FT,Data Analyst,60000,US,US,M
2023,SE,FT,Data Engineer,259000,US,US,M
2023,SE,FT,Data Engineer,146000,US,US,M
2023,SE,FT,Data Engineer,200000,US,US,M
2023,SE,FT,Data Engineer,160000,US,US,M
2023,EX,FT,Data Engineer,310000,US,US,M
2023,EX,FT,Data Engineer,239000,US,US,M
2023,SE,FT,Data Analyst,142000,US,US,M
2023,SE,FT,Data Analyst,95000,US,US,M
2023,SE,FT,Data Scientist,155000,US,US,M
2023,SE,FT,Data Scientist,139500,US,US,M
2023,MI,FT,Data Engineer,140000,US,US,M
2023,MI,FT,Data Engineer,120000,US,US,M
2023,SE,FT,Data Engineer,259000,US,US,M
2023,SE,FT,Data Engineer,146000,US,US,M
2023,MI,FT,Data Analyst,109371,HR,HR,M
2023,MI,FT,Data Analyst,72914,HR,HR,M
2023,EN,PT,Data Analyst,17779,PL,IN,L
2023,EN,FT,Data Scientist,19522,BR,BR,L
2023,SE,FT,Data Science Lead,247500,US,US,M
2023,SE,FT,Data Science Lead,172200,US,US,M
2023,SE,FT,Data Scientist,225000,US,US,M
2023,SE,FT,Data Scientist,156400,US,US,M
2023,SE,FT,Data Engineer,139500,US,US,M
2023,SE,FT,Data Engineer,109400,US,US,M
2023,MI,FT,Data Engineer,125000,US,US,M
2023,MI,FT,Data Engineer,90000,US,US,M
2023,SE,FT,Machine Learning Infrastructure Engineer,107309,FR,FR,M
2023,SE,FT,Machine Learning Infrastructure Engineer,75116,FR,FR,M
2023,SE,FT,Data Scientist,185900,US,US,M
2023,SE,FT,Data Scientist,129300,US,US,M
2023,SE,FT,Machine Learning Engineer,139500,US,US,M
2023,SE,FT,Machine Learning Engineer,109400,US,US,M
2023,SE,FT,Data Analyst,120000,US,US,M
2023,SE,FT,Data Analyst,75000,US,US,M
2023,SE,FT,Data Analyst,169000,US,US,M
2023,SE,FT,Data Analyst,110600,US,US,M
2023,SE,FT,Machine Learning Engineer,288000,US,US,M
2023,SE,FT,Machine Learning Engineer,140000,US,US,M
2023,SE,FT,Machine Learning Engineer,288000,US,US,M
2023,SE,FT,Machine Learning Engineer,140000,US,US,M
2023,MI,FT,Data Engineer,120000,US,US,M
2023,MI,FT,Data Engineer,90000,US,US,M
2023,MI,FT,Data Science Lead,72914,GB,GB,M
2023,MI,FT,Data Science Lead,60761,GB,GB,M
2023,SE,FT,Data Scientist,215050,US,US,M
2023,SE,FT,Data Scientist,156400,US,US,M
2023,SE,FT,Data Architect,198000,US,US,M
2023,SE,FT,Data Architect,114000,US,US,M
2023,EN,FT,Data Analyst,75000,US,US,M
2023,EN,FT,Data Analyst,60000,US,US,M
2023,SE,FT,Machine Learning Engineer,204500,US,US,M
2023,SE,FT,Machine Learning Engineer,142200,US,US,M
2023,SE,FT,Data Scientist,209300,US,US,M
2023,SE,FT,Data Scientist,182200,US,US,M
2023,SE,FT,Data Manager,140000,US,US,M
2023,SE,FT,Data Manager,120000,US,US,M
2022,EN,FT,Data Scientist,85000,US,US,M
2023,MI,FT,Machine Learning Engineer,48609,GB,GB,M
2023,EN,FT,Research Engineer,120000,GB,GB,M
2023,EN,FT,Research Engineer,60000,GB,GB,M
2023,SE,FT,Machine Learning Engineer,147100,US,US,M
2023,SE,FT,Machine Learning Engineer,90700,US,US,M
2023,SE,FT,Data Engineer,230000,US,US,M
2023,SE,FT,Data Engineer,170000,US,US,M
2023,SE,FT,Data Analyst,227000,US,US,M
2023,SE,FT,Data Analyst,108000,US,US,M
2023,SE,FT,Data Engineer,180000,US,US,M
2023,SE,FT,Data Engineer,160000,US,US,M
2023,SE,FT,Data Architect,180000,US,US,M
2023,SE,FT,Data Architect,160000,US,US,M
2023,SE,FT,Data Engineer,180000,US,US,M
2023,SE,FT,Data Engineer,130000,US,US,M
2023,SE,FT,Data Analyst,55800,ES,ES,M
2023,SE,FT,Data Analyst,51508,ES,ES,M
2023,EN,FT,Data Analyst,60000,US,US,L
2023,EN,FT,Data Analyst,50000,KW,US,L
2023,SE,FT,Data Engineer,226700,US,US,M
2023,SE,FT,Data Engineer,133300,US,US,M
2023,SE,FT,Data Engineer,252000,US,US,M
2023,SE,FT,Data Engineer,129000,US,US,M
2023,SE,FT,Big Data Architect,151902,GB,GB,L
2023,EN,FT,Data Scientist,9727,IN,IN,L
2023,SE,FT,Data Analyst,80000,US,US,M
2023,SE,FT,Data Analyst,52500,US,US,M
2023,SE,FT,Data Engineer,250000,US,US,M
2023,SE,FT,Data Engineer,162500,US,US,M
2023,EN,FT,Data Analyst,85000,US,US,M
2023,EN,FT,Data Analyst,75000,US,US,M
2023,SE,FT,Data Analyst,153600,US,US,M
2023,SE,FT,Data Analyst,106800,US,US,M
2023,MI,FT,Data Analyst,165000,US,US,M
2023,MI,FT,Data Analyst,124000,US,US,M
2023,SE,FT,Data Analyst,115934,US,US,M
2023,SE,FT,Data Analyst,81666,US,US,M
2023,SE,FT,Data Engineer,167580,US,US,M
2023,SE,FT,Data Engineer,87980,US,US,M
2023,SE,FT,Data Engineer,250000,US,US,M
2023,SE,FT,Data Engineer,63000,US,US,M
2023,SE,FT,Research Scientist,253750,ES,ES,M
2023,SE,FT,Research Scientist,169200,ES,ES,M
2023,SE,FT,Research Scientist,253750,ES,ES,M
2023,SE,FT,Research Scientist,169200,ES,ES,M
2023,MI,FT,Data Scientist,170000,US,US,M
2023,MI,FT,Data Scientist,120000,US,US,M
2023,SE,FT,Data Engineer,124740,US,US,M
2023,SE,FT,Data Engineer,65488,US,US,M
2023,SE,FT,Data Engineer,213580,US,US,M
2023,SE,FT,Data Engineer,163625,US,US,M
2023,EN,FT,Data Engineer,12000,VN,VN,L
2022,SE,FT,Machine Learning Software Engineer,375000,US,US,M
2023,SE,FT,Data Engineer,101943,IE,IE,M
2023,MI,FT,Product Data Analyst,16414,IN,IN,L
2023,SE,FT,Machine Learning Engineer,220000,US,US,M
2023,SE,FT,Machine Learning Engineer,170000,US,US,M
2023,EX,FT,Data Engineer,235000,US,US,M
2023,EX,FT,Data Engineer,210000,US,US,M
2023,SE,FT,Data Architect,180000,US,US,M
2023,SE,FT,Data Architect,115000,US,US,M
2023,SE,FT,Data Architect,200000,US,US,M
2023,SE,FT,Data Architect,115000,US,US,M
2023,SE,FT,Data Science Manager,231250,US,US,M
2023,SE,FT,Data Science Manager,138750,US,US,M
2023,SE,FT,Machine Learning Engineer,284310,US,US,M
2023,SE,FT,Machine Learning Engineer,153090,US,US,M
2023,SE,FT,Data Engineer,160000,US,US,M
2023,SE,FT,Data Engineer,75000,US,US,M
2023,MI,FT,Data Analyst,125000,US,US,M
2023,MI,FT,Data Analyst,105000,US,US,M
2023,MI,FT,Data Analyst,109371,GB,GB,M
2023,MI,FT,Data Analyst,85066,GB,GB,M
2023,EN,FT,Data Analyst,55000,US,US,M
2023,EN,FT,Data Analyst,48000,US,US,M
2023,EN,FT,Data Analyst,100000,US,US,M
2023,SE,FT,Data Science Lead,225900,US,US,M
2023,SE,FT,Data Science Lead,156400,US,US,M
2023,SE,FT,Data Engineer,250000,US,US,M
2023,SE,FT,Data Engineer,162500,US,US,M
2023,SE,FT,Machine Learning Engineer,318300,US,US,M
2023,SE,FT,Machine Learning Engineer,188800,US,US,M
2023,SE,FT,Data Analyst,385000,US,US,M
2023,SE,FT,Data Analyst,60000,US,US,M
2023,MI,FT,Data Analyst,110000,US,US,M
2023,MI,FT,Data Analyst,95000,US,US,M
2023,SE,FT,Data Scientist,145000,US,US,M
2023,SE,FT,Data Scientist,135000,US,US,M
2023,SE,FT,Data Analyst,180180,US,US,M
2023,SE,FT,Data Analyst,106020,US,US,M
2023,SE,FT,Data Analyst,93919,US,US,M
2023,SE,FT,Data Analyst,51962,US,US,M
2023,SE,FT,Data Engineer,241871,US,US,M
2023,SE,FT,Data Engineer,133832,US,US,M
2023,SE,FT,Data Scientist,170000,US,US,M
2023,SE,FT,Data Scientist,90000,US,US,M
2023,EX,FT,Data Engineer,210914,US,US,M
2023,EX,FT,Data Engineer,116704,US,US,M
2023,SE,FT,Data Analyst,192500,US,US,M
2023,SE,FT,Data Analyst,140000,US,US,M
2023,SE,FT,Data Scientist,149076,US,US,M
2023,SE,FT,Data Scientist,82365,US,US,M
2023,MI,FT,Machine Learning Engineer,36000,MX,MX,S
2023,SE,FT,Data Scientist,175000,US,US,M
2023,SE,FT,Data Scientist,148750,US,US,M
2023,SE,FT,Research Scientist,370000,US,US,M
2023,SE,FT,Research Scientist,200000,US,US,M
2023,SE,FT,Data Scientist,235000,US,US,M
2023,SE,FT,Data Scientist,185000,US,US,M
2023,MI,FT,Machine Learning Engineer,121523,GB,GB,M
2023,MI,FT,Machine Learning Engineer,97218,GB,GB,M
2023,SE,FT,Data Scientist,216100,US,US,M
2023,SE,FT,Data Scientist,140800,US,US,M
2023,MI,FT,Machine Learning Engineer,145828,GB,GB,M
2023,MI,FT,Machine Learning Engineer,121523,GB,GB,M
2023,SE,FT,Computer Vision Software Engineer,53654,NL,CA,L
2023,EN,FT,Data Scientist,110000,US,US,S
2023,SE,FT,Data Engineer,128000,US,US,M
2023,SE,FT,Data Engineer,81500,US,US,M
2023,MI,FT,Data Engineer,66837,GB,GB,M
2023,MI,FT,Data Engineer,63192,GB,GB,M
2023,MI,FT,Data Analyst,60761,GB,GB,M
2023,MI,FT,Data Analyst,54685,GB,GB,M
2023,EX,FT,Data Engineer,284000,US,US,M
2023,EX,FT,Data Engineer,236000,US,US,M
2023,SE,FT,Research Scientist,248100,CA,CA,M
2023,SE,FT,Research Scientist,145900,CA,CA,M
2023,SE,FT,Research Engineer,155850,US,US,M
2023,SE,FT,Research Engineer,102544,US,US,M
2023,MI,FT,Data Scientist,151410,US,US,M
2023,MI,FT,Data Scientist,115360,US,US,M
2023,MI,FT,Data Engineer,66531,ES,ES,M
2023,MI,FT,Data Engineer,59020,ES,ES,M
2023,SE,FT,Director of Data Science,125686,CA,CA,M
2023,SE,FT,Azure Data Engineer,100000,NL,NL,L
2023,EN,FT,Data Scientist,12767,IN,IN,L
2023,SE,FT,Data Scientist,250000,US,US,M
2023,SE,FT,Data Scientist,162500,US,US,M
2023,SE,FT,Data Scientist,185000,GB,GB,M
2023,SE,FT,Data Scientist,120250,GB,GB,M
2023,EN,FT,Data Engineer,26827,DE,DE,L
2022,EN,FT,Data Scientist,180000,US,US,M
2023,MI,FT,Research Scientist,85000,US,US,M
2023,MI,FT,Research Scientist,70000,US,US,M
2023,SE,FT,BI Developer,135000,US,US,M
2023,SE,FT,BI Developer,100000,US,US,M
2023,EX,FT,Data Analytics Manager,155000,US,US,M
2023,EX,FT,Data Analytics Manager,140000,US,US,M
2023,SE,FT,Machine Learning Engineer,204500,US,US,M
2023,SE,FT,Machine Learning Engineer,142200,US,US,M
2023,SE,FT,Data Engineer,226700,US,US,M
2023,SE,FT,Data Engineer,133300,US,US,M
2023,SE,FT,Data Scientist,225000,US,US,M
2023,SE,FT,Data Scientist,156400,US,US,M
2023,SE,FT,Data Engineer,163800,US,US,M
2023,SE,FT,Data Engineer,126000,US,US,M
2023,SE,FT,Machine Learning Engineer,163800,US,US,M
2023,SE,FT,Machine Learning Engineer,126000,US,US,M
2023,SE,FT,ML Engineer,220000,US,US,M
2023,SE,FT,ML Engineer,150000,US,US,M
2023,SE,FT,Data Engineer,145000,US,US,M
2023,SE,FT,Data Engineer,115000,US,US,M
2023,SE,FT,Data Analytics Manager,204500,US,US,M
2023,SE,FT,Data Analytics Manager,138900,US,US,M
2023,MI,FT,Data Engineer,162500,US,US,M
2023,MI,FT,Data Engineer,130000,US,US,M
2023,SE,FT,Data Engineer,150000,US,US,M
2023,SE,FT,Data Engineer,107000,US,US,M
2023,EX,FT,Data Engineer,175000,US,US,M
2023,EX,FT,Data Engineer,110000,US,US,M
2023,SE,FT,Data Engineer,226700,US,US,M
2023,SE,FT,Data Engineer,133300,US,US,M
2023,SE,FT,Data Engineer,252000,US,US,M
2023,SE,FT,Data Engineer,129000,US,US,M
2023,SE,FT,Machine Learning Engineer,150000,US,US,M
2023,SE,FT,Machine Learning Engineer,125000,US,US,M
2023,SE,FT,Data Engineer,252000,US,US,M
2023,SE,FT,Data Engineer,129000,US,US,M
2023,SE,FT,Data Scientist,225000,US,US,M
2023,SE,FT,Data Scientist,156400,US,US,M
2022,MI,FT,Research Scientist,23000,IN,IN,L
2023,MI,FT,Machine Learning Engineer,110000,US,US,L
2023,SE,FT,Data Engineer,265000,US,US,M
2023,SE,FT,Data Engineer,182750,US,US,M
2023,MI,FT,Data Analyst,130000,US,US,M
2023,MI,FT,Data Analyst,100000,US,US,M
2023,SE,FT,Data Analyst,153600,US,US,M
2023,SE,FT,Data Analyst,106800,US,US,M
2023,SE,FT,Data Engineer,137500,US,US,M
2023,SE,FT,Data Engineer,81500,US,US,M
2023,EX,FT,Head of Data Science,314100,US,US,M
2023,EX,FT,Head of Data Science,195800,US,US,M
2023,SE,FT,Applied Scientist,205000,US,US,M
2023,SE,FT,Applied Scientist,180000,US,US,M
2023,SE,FT,Data Scientist,165000,US,US,M
2023,SE,FT,Data Scientist,144000,US,US,M
2023,EN,FT,BI Developer,160000,US,US,M
2023,EN,FT,BI Developer,100000,US,US,M
2023,EX,FT,Data Engineer,200000,US,US,M
2023,EX,FT,Data Engineer,145000,US,US,M
2023,MI,FT,Data Analyst,150000,US,US,M
2023,MI,FT,Data Analyst,100000,US,US,M
2023,SE,FT,Data Manager,199000,US,US,M
2023,SE,FT,Data Manager,112000,US,US,M
2023,SE,FT,Data Scientist,105000,US,US,M
2023,SE,FT,Data Scientist,70000,US,US,M
2023,EN,FT,Big Data Engineer,130000,SE,SE,S
2023,SE,FT,Data Analyst,180180,US,US,M
2023,SE,FT,Data Analyst,106020,US,US,M
2023,EN,FT,Data Engineer,160000,US,US,M
2023,EN,FT,Data Engineer,135000,US,US,M
2023,SE,FT,Data Scientist,183000,US,US,M
2023,SE,FT,Data Scientist,134000,US,US,M
2023,SE,FT,Machine Learning Engineer,220000,US,US,M
2023,SE,FT,Machine Learning Engineer,150000,US,US,M
2023,SE,FT,Applied Scientist,350000,US,US,L
2023,SE,FT,Applied Scientist,262500,US,US,L
2023,SE,FT,Data Analyst,122000,US,US,M
2023,SE,FT,Data Analyst,94000,US,US,M
2023,SE,FT,Machine Learning Engineer,276000,US,US,M
2023,SE,FT,Machine Learning Engineer,184000,US,US,M
2023,EX,FT,Data Engineer,310000,US,US,M
2023,EX,FT,Data Engineer,239000,US,US,M
2023,SE,FT,Data Scientist,225000,US,US,M
2023,SE,FT,Data Scientist,156400,US,US,M
2023,MI,FT,Machine Learning Engineer,180000,US,US,M
2023,MI,FT,Machine Learning Engineer,150000,US,US,M
2023,SE,FT,Data Scientist,228000,US,US,M
2023,SE,FT,Data Scientist,152000,US,US,M
2023,SE,FT,Data Scientist,209450,US,US,M
2023,SE,FT,Data Scientist,158677,US,US,M
2023,SE,FT,Data Analyst,175000,US,US,M
2023,SE,FT,Data Analyst,145000,US,US,M
2023,SE,FT,Data Engineer,240000,US,US,M
2023,SE,FT,Data Engineer,170000,US,US,M
2023,MI,FT,Data Analyst,103200,US,US,M
2023,MI,FT,Data Analyst,61200,US,US,M
2022,MI,FT,Data Scientist,155000,US,US,L
2021,EN,FT,Marketing Data Engineer,66970,SG,SG,L
2023,SE,FT,Data Scientist,63312,CY,EE,L
2023,SE,FT,Data Scientist,237000,US,US,M
2023,SE,FT,Data Scientist,145000,US,US,M
2023,SE,FT,Data Scientist,240000,US,US,M
2023,SE,FT,Data Scientist,139000,US,US,M
2023,SE,FT,Data Architect,174500,US,US,M
2023,SE,FT,Data Architect,113000,US,US,M
2023,SE,FT,Data Analyst,130000,US,US,M
2023,SE,FT,Data Analyst,87000,US,US,M
2023,SE,FT,Data Analyst,160000,US,US,M
2023,SE,FT,Data Analyst,108000,US,US,M
2023,SE,FT,Data Engineer,165000,US,US,M
2023,SE,FT,Data Engineer,107250,US,US,M
2023,SE,FT,Data Engineer,300000,US,US,M
2023,SE,FT,Data Engineer,119000,US,US,M
2023,SE,FT,Data Scientist,285800,US,US,M
2023,SE,FT,Data Scientist,154600,US,US,M
2023,MI,FT,Head of Data Science,60795,IN,IN,L
2023,EN,FT,Data Analyst,30000,AR,US,S
2023,MI,FT,Data Science Manager,220000,US,US,M
2023,MI,FT,Data Science Manager,195000,US,US,M
2023,SE,FT,Data Manager,168400,US,US,M
2023,SE,FT,Data Manager,105200,US,US,M
2023,MI,FT,Data Analyst,206000,US,US,M
2023,MI,FT,Data Analyst,160000,US,US,M
2023,SE,FT,Analytics Engineer,200000,US,US,M
2023,SE,FT,Analytics Engineer,175000,US,US,M
2023,SE,FT,Analytics Engineer,231250,US,US,M
2023,SE,FT,Analytics Engineer,138750,US,US,M
2023,SE,FT,Data Engineer,153000,CA,CA,M
2023,SE,FT,Data Engineer,94000,CA,CA,M
2023,SE,FT,Data Engineer,240500,US,US,L
2023,SE,FT,Data Engineer,123700,US,US,L
2023,SE,FT,Data Engineer,160000,US,US,M
2023,SE,FT,Data Engineer,90000,US,US,M
2023,EN,FT,Data Scientist,124234,US,US,M
2023,EN,FT,Data Scientist,74540,US,US,M
2023,MI,FT,Data Analyst,109000,US,US,M
2023,MI,FT,Data Analyst,79000,US,US,M
2022,SE,FT,Machine Learning Engineer,84053,FR,FR,L
2023,MI,FT,Machine Learning Engineer,50000,AM,AM,S
2023,SE,FT,Data Scientist,275300,US,US,M
2023,SE,FT,Data Scientist,183500,US,US,M
2023,SE,FT,Data Scientist,275300,US,US,M
2023,SE,FT,Data Scientist,183500,US,US,M
2023,SE,FT,Data Analyst,160000,US,US,M
2023,SE,FT,Data Analyst,125600,US,US,M
2023,SE,FT,Data Engineer,170000,US,US,M
2023,SE,FT,Data Engineer,120000,US,US,M
2023,SE,FT,Data Engineer,225000,US,US,M
2023,SE,FT,Data Engineer,140000,US,US,M
2023,SE,FT,Data Analyst,141290,US,US,M
2023,SE,FT,Data Analyst,74178,US,US,M
2023,SE,FT,Data Scientist,150000,US,US,M
2023,SE,FT,Data Scientist,120000,US,US,M
2023,SE,FT,Data Engineer,85000,US,US,M
2023,SE,FT,Data Engineer,75000,US,US,M
2023,SE,FT,Data Engineer,220000,US,US,M
2023,SE,FT,Data Engineer,160000,US,US,M
2023,SE,FT,Data Engineer,205600,US,US,M
2023,SE,FT,Data Engineer,107500,US,US,M
2023,MI,FT,Data Engineer,120000,US,US,M
2023,MI,FT,Data Engineer,95000,US,US,M
2023,SE,FT,Data Engineer,185900,US,US,M
2023,SE,FT,Data Engineer,129300,US,US,M
2023,SE,FT,Data Engineer,160000,US,US,M
2023,SE,FT,Data Engineer,130000,US,US,M
2023,EN,FT,Data Scientist,12888,IN,IN,S
2023,MI,FT,Data Engineer,250000,US,US,M
2023,MI,FT,Data Engineer,175000,US,US,M
2023,SE,FT,Data Scientist,136000,US,US,M
2023,SE,FT,Data Scientist,104000,US,US,M
2023,MI,FT,Data Analyst,80000,US,US,M
2023,MI,FT,Data Analyst,52500,US,US,M
2023,SE,FT,Data Scientist,110000,US,US,M
2023,SE,FT,Data Scientist,84000,US,US,M
2023,SE,FT,BI Analyst,125000,US,US,M
2023,SE,FT,BI Analyst,110000,US,US,M
2023,MI,FT,Data Analyst,90000,US,US,M
2023,MI,FT,Data Analyst,80000,US,US,M
2023,SE,FT,ML Engineer,200000,US,US,M
2023,SE,FT,ML Engineer,135000,US,US,M
2022,EN,FT,Business Data Analyst,48000,US,US,L
2023,EN,FT,AI Developer,120000,BA,BA,S
2023,SE,FT,Data Engineer,130000,US,US,M
2023,SE,FT,Data Engineer,75000,US,US,M
2023,SE,FT,Data Engineer,252000,US,US,M
2023,SE,FT,Data Engineer,129000,US,US,M
2023,MI,FT,Data Analyst,150000,US,US,M
2023,MI,FT,Data Analyst,100000,US,US,M
2023,SE,FT,Data Engineer,226700,US,US,M
2023,SE,FT,Data Engineer,133300,US,US,M
2023,SE,FT,Data Scientist,190000,US,US,M
2023,SE,FT,Data Scientist,165000,US,US,M
2023,SE,FT,Data Engineer,170000,US,US,M
2023,SE,FT,Data Engineer,150000,US,US,M
2023,MI,FT,Data Engineer,150000,US,US,M
2023,MI,FT,Data Engineer,130000,US,US,M
2023,SE,FT,Data Scientist,225000,US,US,M
2023,SE,FT,Data Scientist,156400,US,US,M
2023,SE,FT,Computer Vision Engineer,200000,US,US,S
2023,MI,FT,Applied Data Scientist,80000,KE,KE,S
2023,EN,FT,Business Data Analyst,12877,GR,GR,L
2022,EN,FT,AI Developer,6304,MK,MK,S
2023,MI,FT,Data Analytics Lead,17509,IN,SG,M
2023,SE,FT,Data Scientist,257000,US,US,M
2023,SE,FT,Data Scientist,134000,US,US,M
2023,SE,FT,Data Scientist,77262,LV,LV,M
2023,SE,FT,Data Scientist,38631,LV,LV,M
2023,SE,FT,Data Engineer,205600,US,US,L
2023,SE,FT,Data Engineer,105700,US,US,L
2023,SE,FT,BI Developer,140000,US,US,M
2023,SE,FT,BI Developer,110000,US,US,M
2023,SE,FT,Data Science Manager,299500,US,US,M
2023,SE,FT,Data Science Manager,245100,US,US,M
2023,SE,FT,Research Scientist,210000,US,US,M
2023,SE,FT,Research Scientist,151800,US,US,M
2023,MI,FT,Data Scientist,53654,RO,RO,L
2023,SE,FT,Data Analyst,51508,ES,ES,M
2023,SE,FT,Data Analyst,40777,ES,ES,M
2023,SE,FT,Data Analyst,51508,ES,ES,M
2023,SE,FT,Data Analyst,40777,ES,ES,M
2023,EN,FT,Data Engineer,160000,US,US,M
2023,EN,FT,Data Engineer,135000,US,US,M
2023,MI,FT,Data Engineer,120000,US,US,M
2023,MI,FT,Data Engineer,95000,US,US,M
2023,SE,FT,Data Engineer,250000,US,US,M
2023,SE,FT,Data Engineer,63000,US,US,M
2023,SE,FT,Data Scientist,237000,US,US,M
2023,SE,FT,Data Scientist,145000,US,US,M
2023,SE,FT,Data Scientist,130000,US,US,M
2023,SE,FT,Data Scientist,90000,US,US,M
2023,MI,FT,Data Analyst,120000,US,US,M
2023,MI,FT,Data Analyst,100000,US,US,M
2023,SE,FT,Data Architect,174500,US,US,M
2023,SE,FT,Data Architect,113000,US,US,M
2023,MI,FT,Data Scientist,183310,US,US,M
2023,MI,FT,Data Scientist,183310,US,US,M
2023,SE,FT,Data Analyst,145000,US,US,M
2023,SE,FT,Data Analyst,102500,US,US,M
2023,SE,FT,Data Scientist,210000,US,US,M
2023,SE,FT,Data Scientist,185000,US,US,M
2023,SE,FT,Data Architect,174500,US,US,M
2023,SE,FT,Data Architect,113000,US,US,M
2023,SE,FT,Data Science Consultant,122000,US,US,M
2023,SE,FT,Data Science Consultant,94000,US,US,M
2023,SE,FT,Data Scientist,220000,US,US,M
2023,SE,FT,Data Scientist,146000,US,US,M
2023,SE,FT,Data Engineer,300000,US,US,M
2023,SE,FT,Data Engineer,130000,US,US,M
2023,MI,FT,Data Scientist,24740,TH,TH,L
2022,MI,FT,Computer Vision Engineer,15897,IN,IN,M
2023,SE,FT,Data Science Consultant,145000,US,US,M
2023,SE,FT,Data Science Consultant,128000,US,US,M
2023,SE,FT,Data Scientist,182000,US,US,M
2023,SE,FT,Data Scientist,140000,US,US,M
2023,SE,FT,Data Engineer,122000,US,US,M
2023,SE,FT,Data Engineer,94000,US,US,M
2023,SE,FT,Machine Learning Engineer,77262,LV,LV,M
2023,SE,FT,Machine Learning Engineer,38631,LV,LV,M
2023,EX,FT,Data Scientist,300000,US,US,M
2023,EX,FT,Data Scientist,200000,US,US,M
2023,MI,FT,Data Analyst,135000,US,US,M
2023,MI,FT,Data Analyst,105500,US,US,M
2023,SE,FT,Data Engineer,252000,US,US,M
2023,SE,FT,Data Engineer,129000,US,US,M
2022,MI,FT,Data Scientist,110000,US,US,L
2023,SE,FT,Data Scientist,136000,US,US,M
2023,SE,FT,Data Scientist,104000,US,US,M
